fips,mtfcc,lane_miles
29079,S1200,180.3570199574675
29079,S1400,2087.5542459025933
29081,S1100,253.47010581686294
29081,S1200,299.50403646616826
29081,S1400,3454.3209262215487
29083,S1200,381.81546579315733
29083,S1400,3110.1201074663113
29085,S1200,535.761636520085
29085,S1400,1250.6065783083013
29087,S1100,262.8462574768509
29087,S1200,243.77289514750782
29087,S1400,1741.6940877159777
29089,S1200,209.58913701342252
29089,S1400,2065.052906388258
29091,S1100,79.32307532622866
29091,S1200,767.4249931673256
29091,S1400,4039.3497232470336
29093,S1200,266.18374229126226
29093,S1400,2119.4797176327475
29095,S1100,1205.7714884585941
29095,S1200,691.7106301051066
29095,S1400,11605.71923259894
29097,S1100,785.6741101929266
29097,S1200,422.78076381246575
29097,S1400,4858.680375584966
29099,S1100,384.2585282766228
29099,S1200,378.7907222821768
29099,S1400,7295.171203797626
29101,S1200,524.7751201393562
29101,S1400,4430.806927008746
29103,S1200,191.55498316955007
29103,S1400,1688.1269560845851
29105,S1100,269.6204082880763
29105,S1200,244.12981733235443
29105,S1400,3961.283980859039
29107,S1100,541.7300954408178
29107,S1200,338.290225758467
29107,S1400,3018.035914147819
29109,S1100,217.56051665725778
29109,S1200,461.19317807131245
29109,S1400,4961.2410330545135
29111,S1200,271.8552076836276
29111,S1400,2644.521569073709
29113,S1200,210.07642588035458
29113,S1400,4503.938372210435
29115,S1200,444.592743466146
29115,S1400,2344.376191726116
29117,S1200,307.3215581549601
29117,S1400,2308.3676014907137
29119,S1100,261.35916111817346
29119,S1200,327.85978172410427
29119,S1400,3535.5456960137813
29121,S1100,198.83649581463948
29121,S1200,342.8706581697189
29121,S1400,2967.2231264504835
29123,S1200,180.7084368408162
29123,S1400,2160.1418243575145
29125,S1200,263.31512597353463
29125,S1400,2308.3355221254797
29127,S1100,323.28222395113403
29127,S1200,346.3121498173668
29127,S1400,1938.5351455397067
29129,S1200,438.6048785886615
29129,S1400,1065.9561017312194
29131,S1200,361.16773106013846
29131,S1400,4041.454411859373
29133,S1100,246.53819940110574
29133,S1200,286.5782582355059
29133,S1400,1854.398292262643
29135,S1200,254.3754208694619
29135,S1400,1687.9321046769605
29137,S1200,287.4882008554649
29137,S1400,3080.37868031228
29139,S1100,338.9243086808283
29139,S1200,163.71597852506537
29139,S1400,2777.655032493073
29141,S1200,270.7855123546582
29141,S1400,3315.574098571205
29143,S1100,273.9824130034822
29143,S1200,370.674774893602
29143,S1400,2547.1360636828426
29145,S1100,438.7143047740815
29145,S1200,525.9043119681937
29145,S1400,4308.037672788515
29147,S1200,339.12305127620465
29147,S1400,3801.4036426318153
29149,S1200,488.15533021937216
29149,S1400,2358.7661318904625
29151,S1200,293.77974757367554
29151,S1400,2305.0491248010053
29153,S1200,260.4217365915612
29153,S1400,2788.791867792876
29155,S1100,622.8846162465251
29155,S1200,191.74652219967828
29155,S1400,2333.169384299151
29157,S1100,165.59231177390524
29157,S1200,221.2700068236337
29157,S1400,2504.0904923486673
29159,S1200,321.3375644698816
29159,S1400,3419.86252334126
29161,S1100,257.21171807897895
29161,S1200,183.69101422855996
29161,S1400,5691.07440420228
29163,S1200,350.4537422544788
29163,S1400,4454.745037407586
29165,S1100,655.1744070507951
29165,S1200,279.995519487309
29165,S1400,3035.6742862477968
29167,S1200,410.5472131365465
29167,S1400,3056.050350642324
29169,S1100,186.34848531181245
29169,S1200,322.720479853706
29169,S1400,3456.7878167310982
29171,S1200,233.8834691823751
29171,S1400,1828.2866385916209
29173,S1100,27.742323602728753
29173,S1200,240.22501096406967
29173,S1400,1942.8332364840626
29175,S1200,239.63469948016765
29175,S1400,3296.8812084049305
29177,S1100,37.88647334904423
29177,S1200,222.71081391766353
29177,S1400,3178.1133437978683
29179,S1200,338.3028813925703
29179,S1400,2777.0705239485974
29181,S1200,197.46133285614772
29181,S1400,2372.6189765929216
29183,S1100,801.6864513893861
29183,S1200,336.69397849949064
29183,S1400,6624.250639928017
29185,S1200,244.81413290163368
29185,S1400,3618.0404501043818
29186,S1100,200.9647429558906
29186,S1200,118.83361923872482
29186,S1400,1932.462712691942
29187,S1100,68.41740942295124
29187,S1200,274.83795041077514
29187,S1400,2912.777374566662
29189,S1100,1521.0914947148474
29189,S1200,869.8667563561039
29189,S1400,10607.05364025
29195,S1100,382.9246080034091
29195,S1200,437.555575757792
29195,S1400,4880.206178274586
29197,S1200,112.38050775356146
29197,S1400,1197.932820591839
29199,S1200,96.3839900560225
29199,S1400,1568.4635898077408
29201,S1100,258.241237695059
29201,S1200,234.69999828047852
29201,S1400,2480.1398321624197
29203,S1200,296.1168768771706
29203,S1400,3539.484160944227
29205,S1200,247.78774132373783
29205,S1400,2727.3643658779715
29207,S1100,29.371507548210083
29207,S1200,353.64651625071514
29207,S1400,3971.131483542844
29209,S1200,456.8806882765663
29209,S1400,4468.463390078495
29211,S1200,299.20836282161144
29211,S1400,2233.948395222017
29213,S1100,63.37932382171587
29213,S1200,419.9403639789942
29213,S1400,3039.3599385911493
29215,S1100,60.40445802725637
29215,S1200,506.1090884378975
29215,S1400,6821.65728421328
29217,S1100,482.71840602888045
29217,S1200,224.26785171823985
29217,S1400,4416.345655900966
29219,S1100,273.7918046346665
29219,S1200,133.53771427436413
29219,S1400,2770.421717801967
29221,S1200,258.3792434806365
29221,S1400,4690.157898194518
29223,S1200,351.75311765766116
29223,S1400,2483.1400611402055
29225,S1100,166.32774188138603
29225,S1200,215.27320254587593
29225,S1400,4303.726546938652
29227,S1200,86.02189532048779
29227,S1400,1094.7323984921256
29229,S1100,82.02887495178103
29229,S1200,295.5490892455954
29229,S1400,3945.879443505996
29510,S1100,365.5066854370061
29510,S1200,150.3028673199875
29510,S1400,3007.342419586108
30001,S1100,1371.3938227548422
30001,S1200,160.20640855227415
30001,S1400,9411.139067222884
30003,S1100,1600.885585245655
30003,S1200,137.693725605133
30003,S1400,9400.122668279544
30005,S1200,188.7233909386872
30005,S1400,7879.709968804177
30007,S1100,45.656438978597805
30007,S1200,220.3450196067268
30007,S1400,3341.9422763504576
30009,S1200,366.4682736012263
30009,S1400,3144.548521764779
30011,S1200,245.1736272009671
30011,S1400,2309.1315194461436
30013,S1100,1340.770901342702
30013,S1200,573.0714232244835
30013,S1400,5708.412696223761
30015,S1200,313.9332840081951
30015,S1400,6002.9150508589655
30017,S1100,511.2744575894778
30017,S1200,291.2052857499284
30017,S1400,5109.508887370724
30019,S1200,100.48991814999283
30019,S1400,1892.3468706896383
30021,S1100,350.08053535709195
30021,S1200,285.53515187508447
30021,S1400,2636.5492244493716
30023,S1100,114.20201327822244
30023,S1200,128.98963091807553
30023,S1400,1470.911922052353
30025,S1200,177.54299334534676
30025,S1400,3133.9995523677762
30027,S1200,642.8718344091259
30027,S1400,4348.056317178244
30029,S1100,34.041914972422184
30029,S1200,655.6838754380485
30029,S1400,14038.336774285706
30031,S1100,445.932271542382
30031,S1200,930.9339792374305
30031,S1400,5653.3903764824745
30033,S1200,273.2745691140999
30033,S1400,3786.2324624495627
30035,S1200,289.3197793852878
30035,S1400,5660.39567533581
30037,S1200,133.6535508858373
30037,S1400,2848.2828943258087
30039,S1100,459.3281435428138
30039,S1200,74.27149437980935
30039,S1400,3699.523153950697
30041,S1200,166.60728882146668
30041,S1400,8366.099207237774
30043,S1100,755.632476289779
30043,S1200,252.74008022663736
30043,S1400,3668.0061391040495
30045,S1200,393.2709283566689
30045,S1400,4124.61983283286
30047,S1200,536.3006034030968
30047,S1400,5699.53087399881
30049,S1100,688.0562165317465
30049,S1200,552.8006156190885
30049,S1400,5278.951510628372
30051,S1200,53.98697999496656
30051,S1400,3560.109474166571
30053,S1200,452.78078924616045
30053,S1400,15640.80800553495
30055,S1200,378.7875206531486
30055,S1400,2093.8051370798025
30057,S1100,121.10601429615451
30057,S1200,388.14003502960037
30057,S1400,6619.3453575258245
30059,S1200,230.03453040197064
30059,S1400,3452.8921190386277
30061,S1100,613.0027651482604
30061,S1200,15.676250946952306
30061,S1400,4308.063255055543
30063,S1100,776.3546470549968
30063,S1200,709.5745515159667
30063,S1400,9253.915395406018
30065,S1200,208.59729666328505
30065,S1400,4062.9753656980142
30067,S1100,577.5627554697294
30067,S1200,418.5458582951208
30067,S1400,3438.979951440211
30069,S1200,79.5952778683011
30069,S1400,992.1352307058295
30071,S1200,389.10913935678
30071,S1400,7136.580413840877
30073,S1100,730.2870196161473
30073,S1200,203.67416844338777
30073,S1400,3122.8843168502235
30075,S1200,264.24715217671604
30075,S1400,4263.734105631252
30077,S1100,381.03485085515666
30077,S1200,197.62552554500263
30077,S1400,2533.185073293869
30079,S1100,222.87511886202432
30079,S1400,1247.0932890841427
30081,S1200,596.4112471608026
30081,S1400,6977.511594740368
30083,S1200,285.96627581154974
30083,S1400,3051.4719880386942
30085,S1200,302.3360610133599
30085,S1400,3776.5719732598077
30087,S1100,549.8971774068534
30087,S1200,317.6721470708373
30087,S1400,6589.257798655791
30089,S1200,402.7658306572285
30089,S1400,7729.149671990688
30091,S1200,319.66620621852223
30091,S1400,3469.7285054812373
30093,S1100,544.2054504956425
30093,S1200,101.13288663992631
30093,S1400,3197.668630644497
30095,S1100,304.7823471568905
30095,S1200,63.46924776118941
30095,S1400,3624.8515236485373
30097,S1100,405.9785592791652
30097,S1200,224.64301154564396
30097,S1400,2623.359033261286
30099,S1100,509.6843411543589
30099,S1200,155.77881562434618
30099,S1400,4704.134037790365
30101,S1100,693.1372505344539
30101,S1200,119.12447361999399
30101,S1400,3228.2506093869806
30103,S1100,209.69266318292392
30103,S1200,194.3493744113502
30103,S1400,875.7203319864677
30105,S1200,405.254495952366
30105,S1400,6988.889382607612
30107,S1200,248.34822046172798
30107,S1400,3243.3013177090584
30109,S1100,122.49148944015326
30109,S1200,51.45700774078389
30109,S1400,1055.6469568711825
30111,S1100,1240.4344771968495
30111,S1200,294.7163295905697
30111,S1400,6202.85104362522
31001,S1200,533.8703463387271
31001,S1400,4839.750345709879
31003,S1200,337.4979767705024
31003,S1400,3098.5365717629224
31005,S1200,116.26410708616052
31005,S1400,600.1791302378347
31007,S1200,195.19734879204086
31007,S1400,1677.4162734004685
31009,S1200,110.6384713877218
31009,S1400,819.7277367445026
31011,S1200,254.75502051189574
31011,S1400,2397.4527335964326
31013,S1200,420.207835687891
31013,S1400,2406.1394425653043
31015,S1200,190.55849170251457
31015,S1400,1427.3659087002627
31017,S1200,179.34066622135887
31017,S1400,1271.7525059445843
31019,S1100,296.0160445865816
31019,S1200,419.9165383767648
31019,S1400,4676.922881764782
31021,S1200,263.70184689817927
31021,S1400,1941.584510021657
31023,S1200,752.7118997508686
31023,S1400,4160.498290463581
31025,S1100,92.68327419337676
31025,S1200,495.08536655737936
31025,S1400,2396.4681657548454
31027,S1200,583.8843981984069
31027,S1400,2842.859126969175
31029,S1200,172.61593333918754
31029,S1400,2228.717472427866
31031,S1200,792.7780576600643
31031,S1400,4114.515340954585
31033,S1100,332.7772186090265
31033,S1200,299.8435679911401
31033,S1400,3782.7367026169195
31035,S1200,472.44111645662673
31035,S1400,3130.840946345032
31037,S1200,377.50772534988243
31037,S1400,2312.241134400221
31039,S1200,413.5433641604186
31039,S1400,2556.2093807005685
31041,S1200,666.1565336617944
31041,S1400,6190.801481023818
31043,S1100,66.50546508014598
31043,S1200,244.59674065827255
31043,S1400,1107.1690907704515
31045,S1200,358.6151999487647
31045,S1400,2924.293184194559
31047,S1100,373.03020486080266
31047,S1200,488.8442843561767
31047,S1400,4004.17522081636
31049,S1100,267.32394841182463
31049,S1200,223.2459143109549
31049,S1400,1341.1703911513603
31051,S1200,228.47734589127887
31051,S1400,2019.657719330347
31053,S1100,75.53506645371849
31053,S1200,536.8490818548005
31053,S1400,3015.558841451104
31055,S1100,490.1288990281738
31055,S1200,868.0036844575013
31055,S1400,6504.831563201068
31057,S1200,137.90472352322135
31057,S1400,1839.6683974124892
31059,S1200,300.78741721742824
31059,S1400,2569.900102209849
31061,S1200,170.9431251089261
31061,S1400,2066.7069606946743
31063,S1200,259.77157203236095
31063,S1400,2433.103568004271
31065,S1200,322.8653290131341
31065,S1400,2660.7264940135465
31067,S1200,489.2398096294793
31067,S1400,4369.429535842924
31069,S1200,294.2540933400498
31069,S1400,2188.0382825026445
31071,S1200,145.79425854995188
31071,S1400,770.4126634250666
31073,S1200,122.63567361858959
31073,S1400,1634.3678086175669
31075,S1200,124.32450061153929
31075,S1400,689.068649823682
31077,S1200,246.90106668948778
31077,S1400,1442.2247135449768
31079,S1100,197.24351457440065
31079,S1200,477.4298089830326
31079,S1400,5276.988448836347
31081,S1100,190.00810796777793
31081,S1200,219.14902115310787
31081,S1400,2690.1588103501313
31083,S1200,238.4075971976681
31083,S1400,2138.387500004217
31085,S1200,91.70819038456668
31085,S1400,1554.3850307923155
31087,S1200,208.9001886682297
31087,S1400,2015.510117380483
31089,S1200,511.22129990595334
31089,S1400,5499.1744489214325
31091,S1200,134.0063840508679
31091,S1400,424.0845139676238
31093,S1200,372.3216909167411
31093,S1400,2470.3630257332807
31095,S1200,405.782202408461
31095,S1400,2387.644168985601
31097,S1200,155.60061660673236
31097,S1400,1589.6315942047852
31099,S1200,371.0839957847972
31099,S1400,2043.742498105981
31101,S1100,332.8847276333603
31101,S1200,367.0014374344649
31101,S1400,2432.790116503647
31103,S1200,271.5116997251496
31103,S1400,1550.6161880300758
31105,S1100,294.4158504487344
31105,S1200,171.23004803282703
31105,S1400,2537.524406719841
31107,S1200,395.8528510530217
31107,S1400,3317.997876537224
31109,S1100,395.92523546420574
31109,S1200,812.5109965644277
31109,S1400,6237.900195093315
31111,S1100,461.1917355275095
31111,S1200,684.2759063155252
31111,S1400,6575.773845096337
31113,S1200,157.91502830409453
31113,S1400,768.1332219439319
31115,S1200,148.1067017328568
31115,S1400,632.2562083306856
31117,S1200,130.74124036672964
31117,S1400,679.8475545566558
31119,S1200,504.6135308273166
31119,S1400,2979.887612838206
31121,S1200,209.36091132355918
31121,S1400,2357.8158929035135
31123,S1200,497.40536200592385
31123,S1400,3059.710129563646
31125,S1200,150.68718342950626
31125,S1400,1583.9113702710902
31127,S1200,249.0228437376516
31127,S1400,1754.7965585932072
31129,S1200,224.68591716388812
31129,S1400,2297.347913587197
31131,S1200,811.4199998485768
31131,S1400,4651.1198097318265
31133,S1200,406.05172993897486
31133,S1400,1638.483329341628
31135,S1200,151.5467951298722
31135,S1400,2474.956060988176
31137,S1200,167.98297438215124
31137,S1400,2868.962877208581
31139,S1200,373.9412968867136
31139,S1400,2050.486990712456
31141,S1200,343.83867233788186
31141,S1400,3510.7682566167236
31143,S1200,379.0452171947779
31143,S1400,2193.654838392603
31145,S1200,281.90617678009284
31145,S1400,2547.0475869223906
31147,S1200,361.2318064599534
31147,S1400,2090.4608167050374
31149,S1200,209.15267724964428
31149,S1400,1312.9492502360456
31151,S1200,479.43720452250466
31151,S1400,2701.196249643781
31153,S1100,129.7161958582065
31153,S1200,365.6841695455735
31153,S1400,3315.850866281793
31155,S1200,583.7879870053634
31155,S1400,3481.5957576960645
31157,S1200,758.1297510005418
31157,S1400,5747.86627381822
31159,S1100,190.4042780904929
31159,S1200,328.08709869213294
31159,S1400,3442.285862851576
31161,S1200,506.0900855130535
31161,S1400,5047.240291895631
31163,S1200,284.2798391112388
31163,S1400,1995.9928783027308
31165,S1200,264.76332968893877
31165,S1400,2804.0582843706447
31167,S1200,382.01652737047857
31167,S1400,1744.895106171282
31169,S1200,360.01235443983705
31169,S1400,2304.257495437275
31171,S1200,163.35328381889002
31171,S1400,521.9949284877468
31173,S1200,163.69064841799238
31173,S1400,1758.9204626680914
31175,S1200,195.18402081547816
31175,S1400,1956.750000936118
31177,S1200,211.6994569811876
31177,S1400,2057.707716879806
31179,S1200,312.11764038907893
31179,S1400,1962.3962915419008
31181,S1200,224.19762808687813
31181,S1400,2175.4903386508413
31183,S1200,156.68556488291458
31183,S1400,751.1062043429456
31185,S1100,190.2427334389846
31185,S1200,320.2390598215622
31185,S1400,2836.0503998626536
32001,S1100,469.32569209809924
32001,S1200,1135.9345465640192
32001,S1400,6773.53555511507
32003,S1100,3066.561456207686
32003,S1200,2452.708850564623
32003,S1400,25738.083477651508
32005,S1200,343.4910778969591
32005,S1400,2682.4064548998576
32007,S1100,1520.7696015854804
32007,S1200,1527.2386806700263
32007,S1400,27690.2091635078
32009,S1200,720.5757883938666
32009,S1400,4982.787352330131
32011,S1100,206.05577227471304
32011,S1200,374.64230977995464
32011,S1400,6020.000015223637
32013,S1100,590.7748098629876
32013,S1200,1051.9612755809787
32013,S1400,16477.39876287424
32015,S1100,213.98507618019448
32015,S1200,469.0694225732997
32015,S1400,8885.38451831274
32017,S1200,1030.0199048163342
32017,S1400,13029.703428018938
32019,S1100,197.97564278899117
32019,S1200,673.0798459552855
32019,S1400,5420.291649655012
32021,S1200,765.7951011586568
32021,S1400,6201.24361150854
32023,S1200,1832.5073991983143
32023,S1400,30043.41751959936
32027,S1100,1204.8448344012522
32027,S1200,492.5379412610478
32027,S1400,10325.022396427625
32029,S1100,20.705775383236954
32029,S1200,94.66253742040597
32029,S1400,1106.7525531013148
32031,S1100,909.6448871288621
32031,S1200,1225.3520329025137
32031,S1400,10742.705442031649
32033,S1200,1544.979052770418
32033,S1400,18201.12448928762
32510,S1100,182.431362744228
32510,S1200,78.79813753324493
32510,S1400,857.2764707967415
33001,S1100,282.79891404393004
33001,S1200,810.4313162257357
33001,S1400,2528.9762759599585
33003,S1200,1376.666939277762
33003,S1400,4327.551269344371
33005,S1200,981.6841274106021
33005,S1400,3412.6190990231853
33007,S1200,1278.8219356679379
33007,S1400,4978.028138829321
33009,S1100,1156.144528825237
33009,S1200,2056.884184347004
33009,S1400,4662.593672122683
33011,S1100,450.1499103179385
33011,S1200,1648.1786295205686
33011,S1400,6737.734521455502
33013,S1100,949.072426751482
33013,S1200,1363.2322853989378
33013,S1400,4164.994892364896
33015,S1100,647.1405317741228
33015,S1200,1749.6235687104852
33015,S1400,5334.199604252747
33017,S1100,384.3887717189272
33017,S1200,679.0431454430255
33017,S1400,2255.475796395429
33019,S1100,112.73371574783725
33019,S1200,532.8138113348695
33019,S1400,2186.9640864307858
34001,S1100,406.8981146448673
34001,S1200,698.6518872861656
34001,S1400,5678.369526895948
34003,S1100,804.1442468132658
34003,S1200,400.4664133559319
34003,S1400,6052.019371445301
34005,S1100,677.5145953908524
34005,S1200,538.1524224194804
34005,S1400,8259.318614489062
34007,S1100,517.8725242628027
34007,S1200,611.770738331917
34007,S1400,4679.677412645475
34009,S1100,222.90762687045856
34009,S1200,349.966402733422
34009,S1400,2718.507409790592
34011,S1100,133.72362904509026
34011,S1200,274.04966231573025
34011,S1400,3960.852441614803
34013,S1100,662.3025349524485
34013,S1200,249.60652638299428
34013,S1400,3709.6369158923085
34015,S1100,556.981716860702
34015,S1200,612.0622644052002
34015,S1400,4475.511719915213
34017,S1100,439.33876836482176
34017,S1200,162.99722914807109
34017,S1400,1506.069037895922
34019,S1100,197.77214926979246
34019,S1200,353.20284542746055
34019,S1400,3667.494684593126
34021,S1100,835.2298499821727
34021,S1200,436.14891339376396
34021,S1400,3501.662789621327
34023,S1100,1198.1340962184765
34023,S1200,545.7129768104445
34023,S1400,6485.896058878035
34025,S1100,800.0609551215064
34025,S1200,624.1138233965571
34025,S1400,8337.682389229725
34027,S1100,494.7594613573399
34027,S1200,594.6713035436044
34027,S1400,5999.28538084793
34029,S1100,406.5876019795986
34029,S1200,655.2406536634697
34029,S1400,8736.045649708654
34031,S1100,179.79491934650318
34031,S1200,218.71929230951875
34031,S1400,3247.989695692404
34033,S1100,140.50392844066104
34033,S1200,369.0424186305291
34033,S1400,2376.7694219174723
34035,S1100,312.5273782340563
34035,S1200,341.876439852522
34035,S1400,4104.459645232858
34037,S1100,48.849789595899864
34037,S1200,327.789728262971
34037,S1400,4486.8738707695775
34039,S1100,491.25722898142624
34039,S1200,319.8963901195481
34039,S1400,3051.948897359696
34041,S1100,255.4625721463794
34041,S1200,232.33274093031326
34041,S1400,2622.8972847128634
35001,S1100,1076.2212985024682
35001,S1200,740.2739543929994
35001,S1400,9002.74402881341
35003,S1200,740.7141536837249
35003,S1400,11124.132823403274
35005,S1200,2572.375543506282
35005,S1400,21840.318346987955
35006,S1100,501.42128692561687
35006,S1200,735.781757880995
35006,S1400,10852.899754560713
35007,S1100,1028.769271071664
35007,S1200,1125.1200059198056
35007,S1400,10561.898859064895
35009,S1200,1240.9863522586188
35009,S1400,6370.433817455816
35011,S1200,482.24303442728535
35011,S1400,6276.873532994976
35013,S1100,2187.2857279406207
35013,S1200,1026.2677529009734
35013,S1400,12506.895488801074
35015,S1200,2307.074426603484
35015,S1400,22844.42005529407
35017,S1100,322.1644050385936
35017,S1200,788.9625506561447
35017,S1400,5922.59592679911
35019,S1100,924.7172840814911
35019,S1200,577.0609767771404
35019,S1400,5790.206790475305
35021,S1200,492.2612379421999
35021,S1400,5629.785748292242
35023,S1100,366.4995180525749
35023,S1200,730.0268189525498
35023,S1400,4096.817900896455
35025,S1200,2176.359887178337
35025,S1400,17163.798048323315
35027,S1200,1016.3246949495975
35027,S1400,7056.366922877612
35028,S1200,78.00212466203263
35028,S1400,515.1217719133857
35029,S1100,885.9700935193221
35029,S1200,669.1481465477397
35029,S1400,8100.58717788321
35031,S1100,549.4004595034739
35031,S1200,928.6865781506896
35031,S1400,20372.59047145189
35033,S1100,619.1455643092568
35033,S1200,444.1315033567474
35033,S1400,4521.822034474532
35035,S1200,1237.0290760855748
35035,S1400,13420.664532548877
35037,S1100,719.3467476617859
35037,S1200,803.4707242121906
35037,S1400,6318.1163400319
35039,S1200,1468.6833028368897
35039,S1400,21560.66834693663
35041,S1200,1095.4447435235875
35041,S1400,3958.4182282531015
35043,S1100,450.8673810871842
35043,S1200,1060.5748792843037
35043,S1400,13014.959065082458
35045,S1200,1563.9653339364786
35045,S1400,23335.450949595815
35047,S1100,784.0576504316319
35047,S1200,816.8650704541387
35047,S1400,11174.16129424241
35049,S1100,1111.4850977183498
35049,S1200,1011.8005115389478
35049,S1400,7166.900809266191
35051,S1100,836.7505670136806
35051,S1200,439.57627552766337
35051,S1400,5896.48774343493
35053,S1100,1507.9857404380168
35053,S1200,970.9856289531414
35053,S1400,11818.879792011683
35055,S1200,633.0882819218726
35055,S1400,7463.904087375219
35057,S1100,384.9069531058863
35057,S1200,881.6324486142397
35057,S1400,9430.744030942968
35059,S1200,1517.1089027218588
35059,S1400,11120.227472194234
35061,S1100,187.69280362537532
35061,S1200,389.21648403819313
35061,S1400,3416.6219504615756
36001,S1100,806.2667825391209
36001,S1200,1119.4610196731683
36001,S1400,4438.569411989042
36003,S1100,823.139772669535
36003,S1200,759.4475203372366
36003,S1400,4524.165319142521
36005,S1100,672.9858073717015
36005,S1200,50.92786605802119
36005,S1400,1729.0446803011132
36007,S1100,892.5352054175708
36007,S1200,685.4073479671885
36007,S1400,4645.467064645771
36009,S1100,1307.0624253615424
36009,S1200,860.3568353265591
36009,S1400,6018.670519509037
36011,S1100,201.29335686685394
36011,S1200,844.1151231079114
36011,S1400,4158.618808989526
36013,S1100,1585.8543288362869
36013,S1200,1164.204825109848
36013,S1400,6702.354320823004
36015,S1100,481.53266442543776
36015,S1200,398.5087362515068
36015,S1400,2642.100612506886
36017,S1100,105.55158904449048
36017,S1200,564.2121683744093
36017,S1400,3628.0104501569353
36019,S1100,606.1980945295189
36019,S1200,790.4461652179041
36019,S1400,3814.0421422294316
36021,S1100,264.5154988919904
36021,S1200,703.2186795113793
36021,S1400,3610.9124493183904
36023,S1100,235.6571885269631
36023,S1200,480.0891803163458
36023,S1400,2316.1161302003093
36025,S1100,303.4009376379701
36025,S1200,825.273622461824
36025,S1400,5588.898417602722
36027,S1100,149.0690983445707
36027,S1200,1053.5978555911647
36027,S1400,6517.611017545925
36029,S1100,2491.438999788995
36029,S1200,2089.2044314205077
36029,S1400,9695.816701714592
36031,S1100,916.772464764499
36031,S1200,788.589839454701
36031,S1400,4036.320996419885
36033,S1200,803.2059378294225
36033,S1400,4278.097874062756
36035,S1200,365.0038355730937
36035,S1400,1916.008364412864
36037,S1100,738.363582714368
36037,S1200,943.0587979924112
36037,S1400,2521.588184295803
36039,S1100,382.6473984160274
36039,S1200,445.46818507384637
36039,S1400,2911.8772767919236
36041,S1200,490.45686785449743
36041,S1400,1549.5530193964096
36043,S1100,392.92612751424167
36043,S1200,642.676840063396
36043,S1400,4290.236448857458
36045,S1100,491.0696339756347
36045,S1200,954.4286922476281
36045,S1400,6081.2809612790825
36047,S1100,473.9948149027706
36047,S1200,51.49500734409144
36047,S1400,3232.002824538035
36049,S1200,399.93211548362314
36049,S1400,3710.0505842316097
36051,S1100,574.3331180161655
36051,S1200,990.4407643880404
36051,S1400,3227.3762258780807
36053,S1100,265.9704568581724
36053,S1200,623.5666489441367
36053,S1400,3866.3181118761245
36055,S1100,1013.7862968449829
36055,S1200,1828.3968304881662
36055,S1400,8123.405731599789
36057,S1100,614.6506881652612
36057,S1200,559.9207311195023
36057,S1400,2572.4520433708753
36059,S1100,923.0954515129322
36059,S1200,817.4269030565355
36059,S1400,8848.853878438431
36061,S1100,458.0291125137408
36061,S1200,94.01140721203437
36061,S1400,1087.9297654943684
36063,S1100,60.952885785205225
36063,S1200,1267.8884635286013
36063,S1400,3094.5222953498333
36065,S1100,698.5481377780382
36065,S1200,1416.8017254110875
36065,S1400,6917.334082558569
36067,S1100,1129.1637524941068
36067,S1200,1395.9928345544533
36067,S1400,7305.900020067137
36069,S1100,448.2295895482962
36069,S1200,796.580046076788
36069,S1400,3512.0716828651675
36071,S1100,1405.2569399628824
36071,S1200,1031.4084188366267
36071,S1400,7228.573786172571
36073,S1200,798.0762231111688
36073,S1400,1972.7201413156379
36075,S1100,321.7647259620412
36075,S1200,610.1111902923385
36075,S1400,4334.016789243907
36077,S1100,334.4938405903204
36077,S1200,663.8911948519091
36077,S1400,4569.6431272795635
36079,S1100,132.83913645707239
36079,S1200,471.56209393702596
36079,S1400,2234.3449774068094
36081,S1100,1039.150400082362
36081,S1200,210.15211753664647
36081,S1400,4550.596754328141
36083,S1100,196.65070289763247
36083,S1200,870.6388455303081
36083,S1400,4283.899131391381
36085,S1100,352.40748727269323
36085,S1200,2.50829336462831
36085,S1400,1948.4230202085255
36087,S1100,514.96390241309
36087,S1200,414.9352246980104
36087,S1400,2875.506085637118
36089,S1200,1325.3066598182543
36089,S1400,8702.949709022298
36091,S1100,555.7992237174656
36091,S1200,806.0642475397146
36091,S1400,5416.831881332554
36093,S1100,388.03629966735946
36093,S1200,528.7458868705295
36093,S1400,2008.895909986097
36095,S1100,160.43728592285714
36095,S1200,412.0526288268415
36095,S1400,3562.4360963876443
36097,S1200,239.61595678972938
36097,S1400,1722.557521160795
36099,S1100,205.37757659869652
36099,S1200,470.38429957765794
36099,S1400,2029.7094472077465
36101,S1100,1826.1055208359278
36101,S1200,790.7199094818703
36101,S1400,7841.193692612843
36103,S1100,1822.6635980275419
36103,S1200,1636.4922650366323
36103,S1400,19317.41923620226
36105,S1100,364.97157520623097
36105,S1200,650.0513078586562
36105,S1400,5982.991113730118
36107,S1100,660.5033293598706
36107,S1200,396.1739019261408
36107,S1400,2586.187705680451
36109,S1200,741.0876949656578
36109,S1400,3030.274492906701
36111,S1100,335.19279252035665
36111,S1200,1034.784532790758
36111,S1400,6850.226398528632
36113,S1100,550.7568384517659
36113,S1200,597.785235159736
36113,S1400,3207.8496562170035
36115,S1200,530.1561214139573
36115,S1400,3488.2146113124113
36117,S1200,564.3067420506223
36117,S1400,4110.638235359797
36119,S1100,1569.4718178626088
36119,S1200,1825.9192244275473
36119,S1400,7416.682178402423
36121,S1200,681.5952412483861
36121,S1400,2623.0612403627347
